alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,72,0.8568398268398268,0.8568398268398268,0.003260644158546369,0.0032606441585463692,0.8561818181818182,0.8551948051948052,0.8578787878787879,1.3521919844129424,1.6822071149759823,1.661282516780716e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,73,0.8566233766233766,0.8566233766233766,0.003135710338458543,0.0031357103384585428,0.8561818181818182,0.8551948051948052,0.858008658008658,1.3536210790025693,1.6819721670850254,1.548763489331771e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,74,0.8568831168831169,0.8568831168831169,0.0030144026131463343,0.0030144026131463347,0.8563809523809524,0.8551515151515151,0.8574025974025974,1.3622293024888157,1.682291487540501,1.5748757885316305e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,75,0.8564502164502165,0.8564502164502165,0.002911543471231428,0.0029115434712314275,0.8564588744588745,0.8551082251082252,0.8581818181818182,1.364491829952636,1.680034764505924,1.587278567283865e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,76,0.8570562770562771,0.8570562770562771,0.0029361742715933057,0.0029361742715933053,0.8561991341991342,0.854978354978355,0.8582683982683983,1.3592668580972629,1.680239858130164,1.4892517806316358e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,77,0.8562770562770563,0.8562770562770563,0.00277129481345946,0.0027712948134594596,0.8561240981240981,0.8549350649350649,0.8577922077922078,1.365784422672373,1.6810336154472816,1.5053095345122793e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,78,0.8567099567099568,0.8567099567099568,0.0027320110522009717,0.0027320110522009713,0.8560115440115441,0.8541991341991342,0.8579653679653679,1.3596277963187915,1.681183073799275,1.4695568832986513e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,79,0.8567099567099568,0.8567099567099568,0.0026798099222910842,0.002679809922291085,0.8558614718614719,0.8541558441558441,0.8575324675324675,1.3653177987487355,1.6824826017465628,1.3918693686421862e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,80,0.8564502164502165,0.8564502164502165,0.002632267131235615,0.0026322671312356146,0.85605772005772,0.8546320346320346,0.8577056277056277,1.3604729057875187,1.6820274283653014,1.416188500054846e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,81,0.8563636363636363,0.8563636363636363,0.00265111192608062,0.002651111926080619,0.8558961038961039,0.8548484848484849,0.8572727272727273,1.3594603370058704,1.681822865381943,1.4074121919987875e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,82,0.8565367965367965,0.8565367965367965,0.0027148352373154183,0.002714835237315418,0.856150072150072,0.8544588744588745,0.8576190476190476,1.357945905886982,1.68287677987357,1.3565330343889856e-05,0.031249999999999514,0.07692307692307397,0.019047619047619046
RDSGD,83,0.8561471861471861,0.8561471861471861,0.0026068277996479025,0.0026068277996479025,0.856049062049062,0.8550649350649351,0.8575324675324675,1.365321586843732,1.6818262620222635,1.2930424848030177e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,84,0.8559740259740259,0.8559740259740259,0.002657211932957487,0.002657211932957486,0.8560836940836941,0.8546320346320346,0.8571428571428571,1.3614319821842158,1.682353425340231,1.3066896695529894e-05,0.031249999999999514,0.07692307692307397,0.019047619047619046
RDSGD,85,0.856017316017316,0.856017316017316,0.002469265850892847,0.0024692658508928475,0.8562193362193361,0.8549350649350649,0.8576623376623377,1.366756930923656,1.68277197157183,1.3422009899847006e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,86,0.8565800865800866,0.8565800865800866,0.002269348108896999,0.002269348108896999,0.8564935064935064,0.8551948051948052,0.8575324675324675,1.3687721025542772,1.6813855341422403,1.233385132635261e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,87,0.8566666666666667,0.8566666666666667,0.002277834551417929,0.0022778345514179285,0.8564242424242425,0.8554112554112554,0.8574025974025974,1.3644749212301646,1.6813594292869365,1.1832938421006641e-05,0.031249999999999514,0.07692307692307397,0.019047619047619046
RDSGD,88,0.8567099567099568,0.8567099567099568,0.002187945496746719,0.002187945496746719,0.8564963924963925,0.8557575757575757,0.8574891774891775,1.369329099969392,1.6809940552502278,1.1130919944784308e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,89,0.8568831168831169,0.8568831168831169,0.002173010806774098,0.0021730108067740984,0.8565512265512265,0.8558008658008658,0.8574458874458875,1.3645407748550096,1.6818730675650704,1.0811820569013473e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,90,0.8566666666666667,0.8566666666666667,0.00211834601773473,0.00211834601773473,0.8565252525252525,0.8553679653679653,0.8574458874458875,1.3697190244212338,1.6814407377807505,1.0433418762710914e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,91,0.8567532467532467,0.8567532467532467,0.0020570429001891153,0.0020570429001891158,0.8565916305916306,0.8557575757575757,0.8578354978354978,1.3703876042116618,1.6816984099834371,1.0550349858832452e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,92,0.8565367965367965,0.8565367965367965,0.002008455310631435,0.0020084553106314348,0.8565800865800867,0.8558441558441559,0.8574458874458875,1.3711626633353027,1.6816667117986102,1.061196550314875e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,93,0.8571861471861472,0.8571861471861472,0.0018756286960108658,0.0018756286960108658,0.8567445887445887,0.8555411255411255,0.8578787878787879,1.3727090886198272,1.6811452851431814,1.020708295779042e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,94,0.8568831168831169,0.8568831168831169,0.0017957653448246195,0.0017957653448246195,0.8568427128427129,0.8553679653679653,0.8578787878787879,1.3737838636393438,1.680782584467365,1.2970104508776e-05,0.015624999999999757,0.11538461538461095,0.028571428571428588
RDSGD,95,0.857012987012987,0.857012987012987,0.0018512209527100031,0.0018512209527100027,0.8568282828282829,0.855021645021645,0.8577922077922078,1.367727524832353,1.681148315638584,9.708150809428347e-06,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,96,0.8567965367965368,0.8567965367965368,0.0018222880632695706,0.0018222880632695704,0.8567734487734487,0.8550649350649351,0.8580952380952381,1.3653525128140247,1.6807058767408407,9.477376174409672e-06,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,97,0.8572727272727273,0.8572727272727273,0.0016920846118824739,0.0016920846118824735,0.8569783549783551,0.8555411255411255,0.857922077922078,1.3714171712470296,1.6807883067294622,1.1837406976069976e-05,0.0,0.11538461538461095,0.028571428571428588
RDSGD,98,0.8568831168831169,0.8568831168831169,0.0015883725736605,0.0015883725736605002,0.8568051948051948,0.8551948051948052,0.8578787878787879,1.373866805537212,1.681058436689085,1.0857620074686538e-05,0.0,0.11538461538461095,0.028571428571428588
RDSGD,99,0.8567099567099568,0.8567099567099568,0.0015859932299651797,0.0015859932299651797,0.8571428571428571,0.856017316017316,0.858008658008658,1.374372360826649,1.6811190485861303,1.091961228153221e-05,0.015624999999999757,0.11538461538461095,0.028571428571428588
RDSGD,100,0.856926406926407,0.856926406926407,0.0015995708036844979,0.0015995708036844979,0.8568802308802309,0.8554978354978355,0.8577922077922078,1.3743918978189784,1.6801697129029651,1.075561752499308e-05,0.015624999999999757,0.11538461538461095,0.028571428571428588
RDSGD,101,0.8568398268398268,0.8568398268398268,0.0015415453280283426,0.0015415453280283426,0.856972582972583,0.8555844155844156,0.8577489177489177,1.374322029074902,1.680825576306199,1.016676850486377e-05,0.0,0.11538461538461095,0.028571428571428588
RDSGD,102,0.857012987012987,0.857012987012987,0.0014860834152558616,0.0014860834152558614,0.857090909090909,0.856017316017316,0.8578787878787879,1.3746535915519034,1.6808003105188516,9.959402901166176e-06,0.0,0.11538461538461095,0.028571428571428588
RDSGD,103,0.8570995670995671,0.8570995670995671,0.0014822649894867697,0.0014822649894867695,0.856961038961039,0.8559307359307359,0.8577489177489177,1.36928512441176,1.681290976644975,9.441416810087821e-06,0.015624999999999757,0.11538461538461095,0.028571428571428588
RDSGD,104,0.8572294372294372,0.8572294372294372,0.0014509187931115294,0.0014509187931115296,0.857105339105339,0.8564069264069264,0.8577922077922078,1.373975515942508,1.681099390488896,9.252145799691184e-06,0.015624999999999757,0.11538461538461095,0.028571428571428588
RDSGD,105,0.8570995670995671,0.8570995670995671,0.0013938177192666667,0.0013938177192666667,0.857070707070707,0.8564069264069264,0.8577056277056277,1.375316119127612,1.6808533814332431,9.21831296433899e-06,0.0,0.11538461538461095,0.028571428571428588
RDSGD,106,0.8573160173160174,0.8573160173160174,0.0014561157731051875,0.001456115773105188,0.856963924963925,0.8561471861471861,0.8578787878787879,1.3711469504990075,1.6793251583781106,9.079997089053933e-06,0.031249999999999514,0.11538461538461095,0.028571428571428588
RDSGD,107,0.8570562770562771,0.8570562770562771,0.0014544269447590392,0.0014544269447590394,0.856871572871573,0.8555411255411255,0.8581385281385281,1.3699045561208003,1.6793680828286108,9.226940862176506e-06,0.015624999999999757,0.11538461538461095,0.028571428571428588
