alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k
RDSGD,20,0.839047619047619,0.839047619047619,0.12917621005172092,0.12917621005172097,0.8144271284271285,0.5335497835497836,0.8457575757575757,1.1727856243750736,1.7103826948723586,0.0005645515885807748,0.2,0.35
RDSGD,21,0.8393939393939394,0.8393939393939394,0.1297958651225444,0.12979586512254448,0.8160317460317459,0.5315584415584416,0.8464935064935065,1.170946776881593,1.7032115653697129,0.0005350904891605361,0.21428571428571427,0.3
RDSGD,22,0.8411688311688311,0.8411688311688311,0.12961402757237656,0.12961402757237667,0.8179249639249639,0.5318614718614718,0.8481818181818181,1.1695301132354725,1.6943158044678295,0.0004778880159576508,0.2,0.25
RDSGD,23,0.8417316017316018,0.8417316017316018,0.13132714987932664,0.13132714987932678,0.8188831168831168,0.5282251082251083,0.8487445887445887,1.1671308302242969,1.6925479304278277,0.00040109871448427807,0.22857142857142856,0.25
RDSGD,24,0.8434199134199134,0.8434199134199134,0.1311616046245565,0.13116160462455662,0.8201904761904761,0.5297835497835498,0.8490909090909091,1.165767308505242,1.6870218066798324,0.00039324993750439413,0.2,0.25
RDSGD,25,0.8433766233766233,0.8433766233766233,0.13103629214559348,0.13103629214559356,0.8210331890331892,0.5293073593073593,0.848917748917749,1.1649314095389065,1.686834113529849,0.0005115236473796197,0.21428571428571427,0.3
RDSGD,26,0.843982683982684,0.843982683982684,0.13090171993389477,0.13090171993389485,0.8218989898989899,0.5283982683982684,0.8485281385281386,1.1628923089933778,1.6850171745540234,0.0004016943300189532,0.18571428571428572,0.25
RDSGD,27,0.8443722943722943,0.8443722943722943,0.12654647316864112,0.1265464731686412,0.8238181818181818,0.5290476190476191,0.8491341991341992,1.1606192575992815,1.6908103237192893,0.000681207370247501,0.17142857142857143,0.4
RDSGD,28,0.8443290043290044,0.8443290043290044,0.12439452835649675,0.12439452835649686,0.8244935064935066,0.5297402597402597,0.8489610389610389,1.1589136089425778,1.6963207595106937,0.000450413224149788,0.14285714285714285,0.25
RDSGD,29,0.8438095238095238,0.8438095238095238,0.12354658615400672,0.12354658615400682,0.8254949494949496,0.5315584415584416,0.8496103896103896,1.1592020248073112,1.7241893650565208,0.00044129553934759477,0.17142857142857143,0.25
RDSGD,30,0.8442857142857143,0.8442857142857143,0.12395411780325395,0.12395411780325406,0.8258412698412698,0.5303463203463203,0.8508225108225108,1.1583734892326438,1.7309773206497154,0.0004034299771580295,0.18571428571428572,0.2
RDSGD,31,0.8442424242424242,0.8442424242424242,0.12413036821573709,0.12413036821573717,0.8264877344877344,0.5290909090909091,0.8519047619047619,1.1564094602943464,1.7340748084835478,0.0004125221191288686,0.14285714285714285,0.2
RDSGD,32,0.8448051948051948,0.8448051948051948,0.12363673882816519,0.12363673882816523,0.827137085137085,0.5308225108225109,0.8514718614718615,1.155103513960026,1.7349989646994506,0.00041324792999186997,0.17142857142857143,0.2
RDSGD,33,0.8454978354978355,0.8454978354978355,0.12425329900129022,0.12425329900129031,0.8276277056277056,0.5313852813852814,0.8520779220779221,1.154412274538666,1.7235988176397306,0.00030053163400348576,0.18571428571428572,0.15
RDSGD,34,0.8459740259740259,0.8459740259740259,0.1238472628012915,0.12384726280129162,0.8284357864357863,0.5323376623376623,0.8531168831168832,1.1538089595663836,1.7357531570438636,0.00042304949574462785,0.15714285714285714,0.2
RDSGD,35,0.8461471861471861,0.8461471861471861,0.12418228969030427,0.12418228969030437,0.8285165945165944,0.5311688311688312,0.8524242424242424,1.1528646012152457,1.7219777322614058,0.00019052390520936602,0.15714285714285714,0.1
RDSGD,36,0.8464502164502165,0.8464502164502165,0.12528906409036034,0.12528906409036045,0.8290707070707072,0.5296536796536796,0.8531601731601731,1.151080271717229,1.7170844292815985,0.00017841704912647854,0.14285714285714285,0.1
RDSGD,37,0.8471861471861472,0.8471861471861472,0.12627776505857752,0.12627776505857766,0.8293217893217893,0.5303896103896104,0.8532900432900433,1.1497670700527687,1.7142853685227344,0.0001788949467757043,0.17142857142857143,0.1
RDSGD,38,0.8478354978354978,0.8478354978354978,0.1286734342431413,0.1286734342431414,0.8294516594516594,0.5295670995670996,0.8536363636363636,1.149954697983208,1.7122015235069732,0.00016213872363026518,0.18571428571428572,0.1
RDSGD,39,0.8481385281385282,0.8481385281385282,0.12768650730617426,0.12768650730617434,0.8301673881673881,0.5292207792207793,0.8536796536796537,1.1497409797236813,1.7135559023614784,0.00016093685302449864,0.11428571428571428,0.1
RDSGD,40,0.8484415584415584,0.8484415584415584,0.1290547437312721,0.12905474373127218,0.8303694083694082,0.5279220779220779,0.8541125541125542,1.148954595169346,1.7108182233006146,0.00018915936706660513,0.14285714285714285,0.1
RDSGD,41,0.8488744588744589,0.8488744588744589,0.1305363979968517,0.13053639799685182,0.8308427128427129,0.5284415584415585,0.8542424242424242,1.1485033358753678,1.708013083817586,0.00017845048749423023,0.12857142857142856,0.1
RDSGD,42,0.8495670995670995,0.8495670995670995,0.13176660326751738,0.13176660326751746,0.8312034632034633,0.5261904761904762,0.8547619047619047,1.1477834017311068,1.7090632887695378,0.000184285579308585,0.14285714285714285,0.1
