alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,81,0.7907359307359307,0.7907359307359307,0.0011716201413152587,0.0011716201413152594,0.791021645021645,0.7852380952380953,0.7964502164502164,1.4714614672976012,1.765347043186856,0.0001509435322645085,0.0,0.9523809523809297,0.23139860139860152
RDSGD,82,0.7909090909090909,0.7909090909090909,0.001159499590502957,0.0011594995905029573,0.790836940836941,0.7841125541125541,0.7956709956709956,1.4712149607953449,1.7671004797817,0.0001319811326267909,0.0,0.88095238095236,0.21508158508158515
RDSGD,83,0.7912554112554112,0.7912554112554112,0.0011576369388947073,0.0011576369388947075,0.791073593073593,0.7852380952380953,0.7958441558441558,1.4712637482134099,1.7669953667813405,0.00011404540833456368,0.0,0.8095238095237902,0.19969696969696976
RDSGD,84,0.7917316017316017,0.7917316017316017,0.0010528357682303951,0.0010528357682303955,0.7911313131313131,0.7855411255411255,0.7961471861471862,1.4715917910614453,1.767026705238026,0.00015254365443506942,0.0,0.9523809523809297,0.2300388500388501
RDSGD,85,0.7921645021645022,0.7921645021645022,0.0010349823237342977,0.0010349823237342979,0.7915526695526693,0.7861038961038961,0.795974025974026,1.4705576034028551,1.767941807139362,0.00011144897260483611,0.0,0.8571428571428367,0.2095260295260296
RDSGD,86,0.792077922077922,0.792077922077922,0.0009916565911945987,0.0009916565911945992,0.7915497835497836,0.7853679653679654,0.7959307359307359,1.471227311893274,1.767185145277891,0.00011930197691985078,0.0,0.9047619047618832,0.22071484071484082
RDSGD,87,0.791948051948052,0.791948051948052,0.0010365068727460802,0.0010365068727460807,0.7917200577200577,0.7867099567099567,0.7962337662337662,1.4713996917515568,1.7680655888772123,0.0001002537829171494,0.014285714285714082,0.8095238095237902,0.1983372183372184
RDSGD,88,0.7916017316017316,0.7916017316017316,0.000985518166632861,0.0009855181666328613,0.7917200577200578,0.7866233766233767,0.795974025974026,1.4715351653615103,1.76725218713561,0.00011597349005791221,0.014285714285714082,0.9047619047618832,0.2188500388500389
RDSGD,89,0.7914285714285715,0.7914285714285715,0.0009743464657837049,0.0009743464657837055,0.7914199134199132,0.7858441558441558,0.7963636363636364,1.470566697460446,1.7677676689992483,0.00010236363437866868,0.0,0.8095238095237902,0.19926961926961934
RDSGD,90,0.7908225108225109,0.7908225108225109,0.0009091513295361235,0.0009091513295361238,0.7909264069264068,0.7855411255411255,0.7956709956709956,1.470512115037388,1.7688736442381288,0.0001163915712929518,0.0,0.9047619047618832,0.2188500388500389
RDSGD,91,0.790952380952381,0.790952380952381,0.0009054943657559349,0.0009054943657559353,0.790969696969697,0.7863203463203463,0.7954545454545454,1.46996338380218,1.7691211469655317,0.00011038212819686557,0.014285714285714082,0.9523809523809297,0.23139860139860152
RDSGD,92,0.790995670995671,0.790995670995671,0.0008834670871110911,0.0008834670871110914,0.7911168831168831,0.7857142857142857,0.7961471861471862,1.4695115754568062,1.7688279618716596,0.00010159753751161041,0.014285714285714082,0.8571428571428367,0.20766122766122774
RDSGD,93,0.7911255411255411,0.7911255411255411,0.0008138273944521615,0.000813827394452162,0.7911746031746032,0.7866666666666666,0.7958008658008658,1.4699698823193232,1.7688370120208148,0.00010551036751751333,0.014285714285714082,0.9285714285714064,0.224910644910645
RDSGD,94,0.7912121212121213,0.7912121212121213,0.0008705965946675612,0.0008705965946675614,0.7911601731601732,0.7866666666666666,0.7946320346320346,1.4697838356726582,1.768927642048443,9.317245358771763e-05,0.014285714285714082,0.88095238095236,0.21372183372183376
RDSGD,95,0.791082251082251,0.791082251082251,0.0008794611683898308,0.0008794611683898309,0.7910909090909092,0.784978354978355,0.7950216450216451,1.4700590974494225,1.768123730910884,9.257664315428977e-05,0.0,0.88095238095236,0.21372183372183376
RDSGD,96,0.7911255411255411,0.7911255411255411,0.0009084980940546103,0.0009084980940546107,0.7911601731601732,0.7844588744588744,0.7952813852813853,1.4694409013130771,1.7685041477917343,9.343603697316771e-05,0.014285714285714082,0.8571428571428367,0.20859362859362865
RDSGD,97,0.7912987012987013,0.7912987012987013,0.0009013250663425816,0.0009013250663425818,0.7913621933621934,0.7850216450216451,0.7956277056277056,1.4692233156040533,1.7681108453075753,8.523041876327645e-05,0.014285714285714082,0.8333333333333135,0.20253302253302263
RDSGD,98,0.790952380952381,0.790952380952381,0.0008199891550811162,0.0008199891550811163,0.7911861471861471,0.7851515151515152,0.7950216450216451,1.4695357656295522,1.7686599034293533,9.310963485870259e-05,0.0,0.88095238095236,0.21465423465423478
RDSGD,99,0.7914285714285715,0.7914285714285715,0.000770530468857834,0.0007705304688578342,0.791099567099567,0.784978354978355,0.7949350649350649,1.4687777990955633,1.7692865526919825,9.25805163405887e-05,0.0,0.9523809523809297,0.2309712509712511
RDSGD,100,0.7914285714285715,0.7914285714285715,0.0007600144725456276,0.0007600144725456278,0.7913852813852813,0.7865367965367965,0.7950216450216451,1.4686579603621013,1.7697863557188542,9.091273962792847e-05,0.0,0.9047619047618832,0.2188500388500389
RDSGD,101,0.7913419913419913,0.7913419913419913,0.0007261562925460194,0.0007261562925460195,0.7912727272727273,0.7863636363636364,0.7949350649350649,1.4683086954190447,1.769937113115227,8.763328965008786e-05,0.0,0.9047619047618832,0.2197824397824399
RDSGD,102,0.7912987012987013,0.7912987012987013,0.000743040087829589,0.0007430400878295892,0.7908802308802309,0.786060606060606,0.7946320346320346,1.4681913777588456,1.7703311149316892,8.523496983250271e-05,0.0,0.9047619047618832,0.2188500388500389
RDSGD,103,0.7912554112554112,0.7912554112554112,0.00080433892597526,0.0008043389259752606,0.7909177489177489,0.7853679653679654,0.7947619047619048,1.467591676615024,1.7704765168251484,8.177716667019747e-05,0.014285714285714082,0.88095238095236,0.21508158508158517
RDSGD,104,0.7912554112554112,0.7912554112554112,0.0008022625187233501,0.0008022625187233505,0.7908340548340548,0.7861471861471861,0.7941991341991342,1.4675923965516833,1.771010155831731,8.001350704982827e-05,0.028571428571428165,0.88095238095236,0.21465423465423472
RDSGD,105,0.790995670995671,0.790995670995671,0.000832897388736408,0.0008328973887364083,0.7908369408369409,0.785974025974026,0.793939393939394,1.4666823903824209,1.770397388187616,7.812083663439339e-05,0.028571428571428165,0.8333333333333135,0.201926961926962
RDSGD,106,0.7907359307359307,0.7907359307359307,0.0008031244973961666,0.0008031244973961668,0.7907474747474749,0.7861471861471861,0.7943290043290043,1.4668400994406525,1.7702865899523146,7.778864242483338e-05,0.014285714285714082,0.8095238095237902,0.1983372183372184
RDSGD,107,0.7908225108225109,0.7908225108225109,0.0007242181598064685,0.0007242181598064688,0.7907157287157287,0.7872727272727272,0.7940259740259741,1.4669698090023826,1.7706508408311958,7.733851768790183e-05,0.0,0.8095238095237902,0.19679875679875686
RDSGD,108,0.7908225108225109,0.7908225108225109,0.0006875619285157442,0.0006875619285157443,0.7905887445887446,0.7867099567099567,0.7937229437229437,1.4663448665964651,1.7706177674616979,9.11446401777475e-05,0.0,0.9523809523809297,0.23139860139860152
RDSGD,109,0.7906926406926407,0.7906926406926407,0.0006622998889848643,0.0006622998889848647,0.7907157287157288,0.7867099567099567,0.7937229437229437,1.467478310252036,1.7712369756035795,7.245634233065888e-05,0.0,0.9047619047618832,0.21927738927738935
RDSGD,110,0.7912121212121213,0.7912121212121213,0.0006383633570639117,0.000638363357063912,0.7909033189033188,0.786060606060606,0.7938528138528138,1.4671412564168078,1.7703367687152882,6.567280273307164e-05,0.0,0.8571428571428367,0.20952602952602958
